date,city,city_name,actual_high_temp,actual_low_temp,actual_mean_temp,pressure_msl,wind_speed,wind_direction,wind_gusts,precipitation,rain,humidity,dewpoint,cloudcover,sunshine_hours,wind_from_north,wind_from_south,wind_from_east,wind_from_west,pressure_change_24h,temp_range
2021-01-20,MIA,Miami (Intl Airport),75.6,55.3,63.9,1023.8,12.5,20,23.9,0.0,0.0,72,53.6,38,9.978736111111111,1,0,0,0,-1.2000000000000455,20.299999999999997
2021-01-21,MIA,Miami (Intl Airport),77.7,51.2,63.9,1020.1,8.5,294,18.8,0.0,0.0,75,55.1,74,10.003283333333334,0,0,0,1,-3.699999999999932,26.5
2021-01-22,MIA,Miami (Intl Airport),79.4,52.1,65.8,1017.1,7.4,257,17.4,0.0,0.0,77,57.1,35,10.021494444444444,0,0,0,1,-3.0,27.300000000000004
2021-01-23,MIA,Miami (Intl Airport),80.6,53.9,66.1,1018.1,8.4,289,18.1,0.0,0.0,78,57.6,25,9.722147222222222,0,0,0,1,1.0,26.699999999999996
2021-01-24,MIA,Miami (Intl Airport),80.8,59.5,69.1,1019.1,8.4,60,17.4,0.0,0.0,85,63.8,44,9.823036111111112,0,0,1,0,1.0,21.299999999999997
2021-01-25,MIA,Miami (Intl Airport),78.8,65.5,71.7,1017.9,12.8,139,25.5,0.0,0.0,83,65.8,82,8.800213888888889,0,1,0,0,-1.2000000000000455,13.299999999999997
2021-01-26,MIA,Miami (Intl Airport),81.4,65.9,73.0,1017.3,11.6,162,23.7,0.0,0.0,81,66.4,33,10.09726388888889,0,1,0,0,-0.6000000000000227,15.5
2021-01-27,MIA,Miami (Intl Airport),87.1,64.2,75.4,1017.9,9.9,216,19.0,0.0,0.0,73,64.4,25,10.001875,0,1,0,0,0.6000000000000227,22.89999999999999
2021-01-28,MIA,Miami (Intl Airport),78.1,57.9,68.7,1020.7,17.1,343,32.0,0.008,0.008,69,55.9,47,9.15645,1,0,0,0,2.800000000000068,20.199999999999996
2021-01-29,MIA,Miami (Intl Airport),72.0,55.9,63.5,1023.0,11.1,9,23.5,0.0,0.0,62,49.6,62,9.066530555555556,1,0,0,0,2.2999999999999545,16.1
2021-01-30,MIA,Miami (Intl Airport),72.8,56.7,66.0,1022.2,12.9,80,24.4,0.0,0.0,61,51.5,77,7.100452777777778,0,0,1,0,-0.7999999999999545,16.099999999999994
2021-01-31,MIA,Miami (Intl Airport),76.8,68.8,72.6,1018.8,13.7,150,25.7,0.004,0.004,63,59.1,88,8.269544444444445,0,1,0,0,-3.400000000000091,8.0
2021-02-01,MIA,Miami (Intl Airport),76.3,57.7,67.1,1012.5,20.5,266,38.0,0.039,0.039,66,54.5,37,8.571133333333334,0,0,0,1,-6.2999999999999545,18.599999999999994
2021-02-02,MIA,Miami (Intl Airport),66.2,49.7,56.5,1014.9,18.0,294,35.1,0.0,0.0,53,38.4,22,9.499586111111112,0,0,0,1,2.3999999999999773,16.5
2021-02-03,MIA,Miami (Intl Airport),70.2,45.3,56.0,1018.1,11.6,311,24.4,0.0,0.0,57,38.1,0,10.264966666666666,0,0,0,1,3.2000000000000455,24.900000000000006
2021-02-04,MIA,Miami (Intl Airport),70.7,40.5,57.4,1019.6,7.8,133,18.3,0.0,0.0,66,44.7,14,10.287580555555556,0,0,1,0,1.5,30.200000000000003
2021-02-05,MIA,Miami (Intl Airport),77.7,55.8,67.7,1016.6,13.3,166,26.8,0.0,0.0,72,57.8,31,10.310475,0,1,0,0,-3.0,21.900000000000006
2021-02-06,MIA,Miami (Intl Airport),80.9,69.2,74.3,1015.0,15.3,160,29.8,0.181,0.181,87,70.2,38,9.940883333333334,0,1,0,0,-1.6000000000000227,11.700000000000003
2021-02-07,MIA,Miami (Intl Airport),84.9,71.4,76.4,1015.1,16.7,215,31.3,0.126,0.126,84,70.7,44,10.048216666666667,0,1,0,0,0.10000000000002274,13.5
2021-02-08,MIA,Miami (Intl Airport),80.5,68.1,73.3,1019.0,8.1,147,18.6,0.177,0.177,92,70.6,49,9.153477777777777,0,1,0,0,3.8999999999999773,12.400000000000006
2021-02-09,MIA,Miami (Intl Airport),81.7,68.5,74.9,1020.4,10.0,133,21.3,0.0,0.0,85,69.8,40,10.404238888888889,0,0,1,0,1.3999999999999773,13.200000000000003
2021-02-10,MIA,Miami (Intl Airport),80.5,67.7,73.9,1019.9,10.0,117,20.6,0.004,0.004,84,68.3,46,10.4281,0,0,1,0,-0.5,12.799999999999997
2021-02-11,MIA,Miami (Intl Airport),79.6,70.4,74.4,1017.6,11.6,129,23.9,0.028,0.028,81,67.7,22,10.452075,0,0,1,0,-2.2999999999999545,9.199999999999989
2021-02-12,MIA,Miami (Intl Airport),81.4,69.9,75.4,1015.4,10.0,154,20.8,0.039,0.039,82,69.0,40,10.476141666666667,0,1,0,0,-2.2000000000000455,11.5
2021-02-13,MIA,Miami (Intl Airport),81.9,71.7,75.8,1014.6,13.2,160,26.6,0.161,0.161,86,71.1,41,10.264944444444446,0,1,0,0,-0.7999999999999545,10.200000000000003
2021-02-14,MIA,Miami (Intl Airport),83.7,73.1,77.3,1015.1,14.8,169,33.1,0.118,0.118,83,71.3,29,10.524455555555555,0,1,0,0,0.5,10.600000000000009
2021-02-15,MIA,Miami (Intl Airport),84.0,71.1,77.5,1016.2,15.7,166,32.0,0.157,0.157,82,71.1,31,10.548652777777779,0,1,0,0,1.1000000000000227,12.900000000000006
2021-02-16,MIA,Miami (Intl Airport),83.1,71.4,75.3,1016.9,12.9,198,30.0,0.539,0.539,86,70.7,68,9.94378888888889,0,1,0,0,0.6999999999999318,11.699999999999989
2021-02-17,MIA,Miami (Intl Airport),81.9,70.1,76.0,1018.2,12.3,156,24.4,0.122,0.122,87,71.5,43,9.886569444444445,0,1,0,0,1.3000000000000682,11.800000000000011
2021-02-18,MIA,Miami (Intl Airport),82.7,73.2,77.1,1018.5,15.6,159,29.3,0.043,0.043,83,71.1,61,10.621541666666667,0,1,0,0,0.2999999999999545,9.5
2021-02-19,MIA,Miami (Intl Airport),82.2,72.0,77.0,1018.4,12.8,186,30.6,0.15,0.15,83,71.3,39,10.646255555555555,0,1,0,0,-0.10000000000002274,10.200000000000003
2021-02-20,MIA,Miami (Intl Airport),75.2,60.3,67.4,1021.3,14.6,3,28.6,0.004,0.004,72,57.3,59,10.2958,1,0,0,0,2.8999999999999773,14.900000000000006
2021-02-21,MIA,Miami (Intl Airport),74.3,65.7,69.8,1023.9,17.7,63,33.3,0.004,0.004,64,57.1,56,10.609527777777778,0,0,1,0,2.6000000000000227,8.599999999999994
2021-02-22,MIA,Miami (Intl Airport),78.0,69.3,73.5,1021.1,12.8,129,22.8,0.043,0.043,75,65.1,47,10.035361111111111,0,0,1,0,-2.7999999999999545,8.700000000000003
2021-02-23,MIA,Miami (Intl Airport),78.4,68.2,73.0,1018.6,7.9,252,17.0,0.185,0.185,85,68.2,49,9.355461111111111,0,0,0,1,-2.5,10.200000000000003
2021-02-24,MIA,Miami (Intl Airport),79.6,68.3,73.3,1020.1,7.6,120,18.1,0.37,0.37,85,68.4,50,8.70476388888889,0,0,1,0,1.5,11.299999999999997
2021-02-25,MIA,Miami (Intl Airport),82.2,65.1,72.8,1021.0,8.1,31,16.8,0.028,0.028,85,67.3,48,10.4686,1,0,0,0,0.8999999999999773,17.10000000000001
2021-02-26,MIA,Miami (Intl Airport),81.3,68.4,74.4,1020.6,9.8,102,20.8,0.012,0.012,81,67.7,17,10.8115,0,0,1,0,-0.39999999999997726,12.899999999999991
2021-02-27,MIA,Miami (Intl Airport),81.6,72.1,76.4,1021.7,12.7,114,25.3,0.012,0.012,78,68.7,22,10.849902777777778,0,0,1,0,1.1000000000000227,9.5
2021-02-28,MIA,Miami (Intl Airport),81.6,73.3,76.9,1021.3,16.5,122,31.1,0.047,0.047,78,69.1,34,10.875766666666667,0,0,1,0,-0.40000000000009095,8.299999999999997
2021-03-01,MIA,Miami (Intl Airport),81.4,71.5,76.6,1018.8,12.7,154,24.8,0.031,0.031,79,69.3,55,10.892166666666668,0,1,0,0,-2.5,9.900000000000006
2021-03-02,MIA,Miami (Intl Airport),83.6,67.8,75.0,1017.4,11.1,174,21.5,0.02,0.02,80,67.5,65,10.619727777777777,0,1,0,0,-1.3999999999999773,15.799999999999997
2021-03-03,MIA,Miami (Intl Airport),87.2,67.7,75.7,1014.4,18.2,256,33.8,0.0,0.0,72,64.8,17,10.925083333333333,0,0,0,1,-3.0,19.5
2021-03-04,MIA,Miami (Intl Airport),74.9,56.4,65.5,1015.3,10.2,316,19.7,0.0,0.0,67,53.6,27,10.941638888888889,1,0,0,0,0.8999999999999773,18.500000000000007
2021-03-05,MIA,Miami (Intl Airport),79.9,59.5,68.6,1014.9,10.5,27,21.7,0.0,0.0,64,54.6,54,10.958233333333332,1,0,0,0,-0.39999999999997726,20.400000000000006
2021-03-06,MIA,Miami (Intl Airport),77.8,63.0,69.2,1014.0,12.8,103,25.3,0.472,0.472,71,58.7,79,9.242199999999999,0,0,1,0,-0.8999999999999773,14.799999999999997
2021-03-07,MIA,Miami (Intl Airport),76.7,60.2,66.6,1018.7,16.0,355,28.9,0.028,0.028,74,57.1,45,10.879080555555555,1,0,0,0,4.7000000000000455,16.5
2021-03-08,MIA,Miami (Intl Airport),70.7,56.0,65.2,1027.0,16.7,38,31.1,0.004,0.004,61,51.1,69,4.695844444444445,1,0,0,0,8.299999999999955,14.700000000000003
2021-03-09,MIA,Miami (Intl Airport),73.8,65.4,69.3,1028.4,17.1,65,32.9,0.0,0.0,54,51.4,77,6.566622222222223,0,0,1,0,1.400000000000091,8.399999999999991
2021-03-10,MIA,Miami (Intl Airport),76.2,67.6,71.2,1026.4,18.3,73,34.2,0.008,0.008,59,56.1,64,10.430325,0,0,1,0,-2.0,8.600000000000009
2021-03-11,MIA,Miami (Intl Airport),77.0,66.5,71.7,1025.5,16.4,80,31.3,0.047,0.047,65,58.7,55,11.0,0,0,1,0,-0.900000000000091,10.5
2021-03-12,MIA,Miami (Intl Airport),78.0,66.7,71.8,1024.9,14.7,65,28.0,0.0,0.0,62,57.4,50,10.636800000000001,0,0,1,0,-0.599999999999909,11.299999999999997
2021-03-13,MIA,Miami (Intl Airport),80.7,66.7,72.8,1023.0,10.8,65,23.0,0.0,0.0,66,59.9,54,11.0,0,0,1,0,-1.900000000000091,14.0
2021-03-14,MIA,Miami (Intl Airport),81.2,62.8,71.9,1020.3,8.7,121,19.5,0.004,0.004,74,62.6,26,11.0,0,0,1,0,-2.7000000000000455,18.400000000000006
2021-03-15,MIA,Miami (Intl Airport),82.1,64.5,73.2,1019.7,12.4,107,23.3,0.0,0.0,73,63.2,27,11.0,0,0,1,0,-0.599999999999909,17.599999999999994
2021-03-16,MIA,Miami (Intl Airport),80.6,70.1,74.8,1019.2,13.3,143,27.1,0.004,0.004,69,63.6,29,11.008538888888888,0,1,0,0,-0.5,10.5
2021-03-17,MIA,Miami (Intl Airport),82.8,71.7,75.9,1018.0,14.4,151,28.4,0.0,0.0,72,65.6,26,11.0,0,1,0,0,-1.2000000000000455,11.099999999999994
2021-03-18,MIA,Miami (Intl Airport),83.8,73.3,77.3,1016.9,18.1,172,34.9,0.047,0.047,79,69.8,35,11.0,0,1,0,0,-1.1000000000000227,10.5
2021-03-19,MIA,Miami (Intl Airport),85.7,67.3,76.6,1015.5,13.1,254,27.1,0.091,0.091,73,66.2,28,10.531927777777778,0,0,0,1,-1.3999999999999773,18.400000000000006
2021-03-20,MIA,Miami (Intl Airport),81.1,57.6,68.5,1017.7,13.9,324,28.0,0.075,0.075,68,56.9,32,11.020527777777778,1,0,0,0,2.2000000000000455,23.499999999999993
2021-03-21,MIA,Miami (Intl Airport),78.7,60.2,67.9,1017.2,11.4,304,21.3,0.0,0.0,64,54.3,50,10.307658333333332,0,0,0,1,-0.5,18.5
2021-03-22,MIA,Miami (Intl Airport),79.4,53.7,66.4,1015.4,8.3,271,19.2,0.0,0.0,67,53.4,18,11.060088888888888,0,0,0,1,-1.8000000000000682,25.700000000000003
2021-03-23,MIA,Miami (Intl Airport),78.5,58.5,68.5,1015.5,12.3,182,22.4,0.0,0.0,69,56.8,27,11.080602777777777,0,1,0,0,0.10000000000002274,20.0
2021-03-24,MIA,Miami (Intl Airport),85.0,59.0,73.1,1016.7,15.8,169,30.6,0.004,0.004,73,63.2,16,11.147811111111112,0,1,0,0,1.2000000000000455,26.0
2021-03-25,MIA,Miami (Intl Airport),84.3,72.7,77.4,1018.6,15.0,145,29.1,0.004,0.004,82,71.0,15,11.126222222222223,0,1,0,0,1.8999999999999773,11.599999999999994
2021-03-26,MIA,Miami (Intl Airport),84.2,72.9,77.8,1020.6,13.4,131,27.5,0.0,0.0,77,69.3,27,11.169655555555556,0,0,1,0,2.0,11.299999999999997
2021-03-27,MIA,Miami (Intl Airport),84.0,72.2,77.7,1021.1,13.0,117,26.8,0.047,0.047,78,69.5,25,11.145877777777779,0,0,1,0,0.5,11.799999999999997
2021-03-28,MIA,Miami (Intl Airport),83.7,74.0,78.5,1019.4,12.5,147,24.8,0.004,0.004,73,68.7,62,11.139533333333333,0,1,0,0,-1.7000000000000455,9.700000000000003
2021-03-29,MIA,Miami (Intl Airport),85.5,73.0,78.2,1019.4,8.9,123,19.9,0.075,0.075,75,68.9,83,10.834630555555554,0,0,1,0,0.0,12.5
2021-03-30,MIA,Miami (Intl Airport),84.3,72.7,77.9,1020.4,13.2,109,26.8,0.122,0.122,76,69.2,31,11.22091111111111,0,0,1,0,1.0,11.599999999999994
2021-03-31,MIA,Miami (Intl Airport),84.8,74.8,78.8,1019.3,13.1,137,26.6,0.024,0.024,73,68.8,40,11.19373611111111,0,1,0,0,-1.1000000000000227,10.0
2021-04-01,MIA,Miami (Intl Airport),84.5,66.6,75.4,1016.6,12.8,12,23.7,0.197,0.197,78,67.4,88,9.233125,1,0,0,0,-2.699999999999932,17.900000000000006
2021-04-02,MIA,Miami (Intl Airport),77.6,61.2,68.4,1019.3,22.0,15,40.7,0.047,0.047,54,50.8,44,11.282461111111111,1,0,0,0,2.699999999999932,16.39999999999999
2021-04-03,MIA,Miami (Intl Airport),72.3,64.8,68.3,1024.2,16.5,47,31.5,0.004,0.004,53,50.3,84,7.687072222222222,0,0,1,0,4.900000000000091,7.5
2021-04-04,MIA,Miami (Intl Airport),75.3,65.8,69.7,1023.0,14.1,58,28.2,0.0,0.0,51,50.4,74,7.5345305555555555,0,0,1,0,-1.2000000000000455,9.5
2021-04-05,MIA,Miami (Intl Airport),76.6,58.5,68.5,1020.7,14.8,60,26.6,0.0,0.0,56,51.5,35,11.599297222222223,0,0,1,0,-2.2999999999999545,18.099999999999994
2021-04-06,MIA,Miami (Intl Airport),77.5,58.0,69.0,1019.6,12.7,81,24.6,0.0,0.0,64,55.3,45,11.547241666666666,0,0,1,0,-1.1000000000000227,19.5
2021-04-07,MIA,Miami (Intl Airport),79.9,62.1,70.8,1018.3,13.4,101,25.9,0.0,0.0,61,55.6,46,11.658072222222222,0,0,1,0,-1.3000000000000682,17.800000000000004
2021-04-08,MIA,Miami (Intl Airport),79.9,62.2,71.9,1016.7,13.9,131,27.7,0.0,0.0,63,57.9,17,11.699797222222221,0,0,1,0,-1.599999999999909,17.700000000000003
2021-04-09,MIA,Miami (Intl Airport),80.4,64.1,73.2,1016.9,14.1,135,29.1,0.0,0.0,69,61.6,25,11.654461111111111,0,1,0,0,0.1999999999999318,16.30000000000001
2021-04-10,MIA,Miami (Intl Airport),83.1,69.6,76.3,1013.9,16.4,157,32.2,0.004,0.004,72,66.2,38,11.661166666666666,0,1,0,0,-3.0,13.5
2021-04-11,MIA,Miami (Intl Airport),87.5,66.8,76.1,1010.6,16.0,191,35.6,0.843,0.843,80,68.9,66,7.595052777777777,0,1,0,0,-3.2999999999999545,20.700000000000003
2021-04-12,MIA,Miami (Intl Airport),84.0,68.1,74.9,1011.4,12.9,231,27.7,0.224,0.224,83,68.9,49,11.637641666666667,0,0,0,1,0.7999999999999545,15.900000000000006
2021-04-13,MIA,Miami (Intl Airport),85.2,63.1,74.0,1016.6,8.5,50,18.8,0.0,0.0,70,60.9,9,11.668130555555555,0,0,1,0,5.2000000000000455,22.1
2021-04-14,MIA,Miami (Intl Airport),80.2,66.0,73.0,1018.8,11.5,83,24.4,0.0,0.0,76,64.4,15,11.856008333333333,0,0,1,0,2.199999999999932,14.200000000000003
2021-04-15,MIA,Miami (Intl Airport),81.9,65.4,74.2,1014.9,12.9,166,25.3,0.0,0.0,73,64.3,32,11.846505555555556,0,1,0,0,-3.8999999999999773,16.5
2021-04-16,MIA,Miami (Intl Airport),86.3,62.6,75.9,1012.3,12.8,190,26.8,0.012,0.012,74,66.0,20,11.889730555555555,0,1,0,0,-2.6000000000000227,23.699999999999996
2021-04-17,MIA,Miami (Intl Airport),91.2,67.6,79.3,1012.4,13.2,239,26.4,0.0,0.0,69,66.4,20,11.960541666666666,0,0,0,1,0.10000000000002274,23.60000000000001
2021-04-18,MIA,Miami (Intl Airport),87.3,68.8,78.5,1013.9,14.6,183,27.5,0.028,0.028,76,69.7,69,11.94962777777778,0,1,0,0,1.5,18.5
2021-04-19,MIA,Miami (Intl Airport),88.8,73.5,79.6,1013.7,15.7,212,35.1,0.366,0.366,77,71.2,62,10.481477777777778,0,1,0,0,-0.1999999999999318,15.299999999999997
2021-04-20,MIA,Miami (Intl Airport),86.9,71.6,78.9,1014.5,17.1,203,32.4,0.091,0.091,79,71.0,91,9.4848,0,1,0,0,0.7999999999999545,15.300000000000011
2021-04-21,MIA,Miami (Intl Airport),85.4,70.9,76.8,1015.7,8.4,263,21.7,0.138,0.138,84,71.2,89,7.034869444444444,0,0,0,1,1.2000000000000455,14.5
2021-04-22,MIA,Miami (Intl Airport),83.4,68.7,75.0,1017.2,8.4,14,19.2,0.043,0.043,78,67.0,40,11.165444444444445,1,0,0,0,1.5,14.700000000000003
2021-04-23,MIA,Miami (Intl Airport),79.5,71.6,75.4,1018.1,12.1,71,25.3,0.063,0.063,77,67.5,54,11.91145,0,0,1,0,0.8999999999999773,7.900000000000006
2021-04-24,MIA,Miami (Intl Airport),83.8,73.3,78.0,1015.7,16.9,142,32.7,0.043,0.043,77,70.1,63,12.000619444444446,0,1,0,0,-2.3999999999999773,10.5
2021-04-25,MIA,Miami (Intl Airport),90.0,72.9,81.6,1013.7,11.5,236,23.0,0.004,0.004,73,70.7,24,12.148541666666667,0,0,0,1,-2.0,17.099999999999994
2021-04-26,MIA,Miami (Intl Airport),85.9,72.7,77.6,1015.9,14.5,30,27.7,0.02,0.02,74,67.7,23,12.133958333333334,1,0,0,0,2.199999999999932,13.200000000000003
2021-04-27,MIA,Miami (Intl Airport),82.9,71.3,76.6,1018.4,15.7,75,30.0,0.02,0.02,63,62.5,44,11.537002777777777,0,0,1,0,2.5,11.600000000000009
2021-04-28,MIA,Miami (Intl Airport),84.3,70.6,77.1,1018.4,10.8,86,23.5,0.0,0.0,64,63.5,26,12.287516666666667,0,0,1,0,0.0,13.700000000000003
2021-04-29,MIA,Miami (Intl Airport),85.8,71.2,78.5,1017.3,13.0,143,26.6,0.031,0.031,75,69.4,29,12.178358333333332,0,1,0,0,-1.1000000000000227,14.599999999999994
2021-04-30,MIA,Miami (Intl Airport),87.1,73.5,80.3,1016.8,10.0,170,22.4,0.063,0.063,74,70.7,37,11.940144444444444,0,1,0,0,-0.5,13.599999999999994
2021-05-01,MIA,Miami (Intl Airport),88.4,72.6,79.8,1015.4,14.7,192,28.6,0.043,0.043,73,69.3,37,11.918555555555557,0,1,0,0,-1.3999999999999773,15.800000000000011
2021-05-02,MIA,Miami (Intl Airport),87.1,72.4,79.4,1015.4,12.7,167,26.4,0.024,0.024,74,69.6,55,12.284280555555556,0,1,0,0,0.0,14.699999999999989
2021-05-03,MIA,Miami (Intl Airport),86.6,76.1,81.2,1015.7,14.2,160,28.9,0.016,0.016,72,70.9,86,12.103144444444444,0,1,0,0,0.3000000000000682,10.5
2021-05-04,MIA,Miami (Intl Airport),86.8,75.6,81.5,1016.8,13.5,160,27.1,0.0,0.0,75,72.1,19,12.409808333333332,0,1,0,0,1.099999999999909,11.200000000000003
2021-05-05,MIA,Miami (Intl Airport),89.2,74.7,81.7,1017.9,12.3,157,25.9,0.004,0.004,71,70.5,16,12.390616666666666,0,1,0,0,1.1000000000000227,14.5
2021-05-06,MIA,Miami (Intl Airport),89.1,71.8,79.6,1017.2,9.6,198,22.6,0.756,0.756,79,71.7,32,12.136644444444444,0,1,0,0,-0.6999999999999318,17.299999999999997
2021-05-07,MIA,Miami (Intl Airport),89.7,71.0,77.4,1016.0,9.4,186,24.6,0.382,0.382,82,70.6,31,11.958658333333332,0,1,0,0,-1.2000000000000455,18.700000000000003
2021-05-08,MIA,Miami (Intl Airport),82.5,69.1,75.8,1017.6,13.7,67,26.6,0.071,0.071,78,67.8,36,12.2589,0,0,1,0,1.6000000000000227,13.400000000000006
2021-05-09,MIA,Miami (Intl Airport),81.9,73.1,77.6,1019.0,12.8,109,25.5,0.067,0.067,79,70.5,50,12.337955555555556,0,0,1,0,1.3999999999999773,8.800000000000011
2021-05-10,MIA,Miami (Intl Airport),85.2,74.1,79.7,1018.2,11.0,148,22.8,0.079,0.079,77,71.5,45,12.03753888888889,0,1,0,0,-0.7999999999999545,11.100000000000009
2021-05-11,MIA,Miami (Intl Airport),87.5,73.5,80.4,1018.1,8.4,129,18.8,0.02,0.02,77,71.9,47,12.324283333333334,0,0,1,0,-0.10000000000002274,14.0
2021-05-12,MIA,Miami (Intl Airport),87.7,75.6,81.4,1017.4,9.4,154,20.4,0.236,0.236,77,73.0,64,12.017636111111111,0,1,0,0,-0.7000000000000455,12.100000000000009
2021-05-13,MIA,Miami (Intl Airport),89.1,73.7,79.4,1016.8,9.1,10,18.3,0.398,0.398,82,73.1,80,10.69788611111111,1,0,0,0,-0.6000000000000227,15.399999999999991
2021-05-14,MIA,Miami (Intl Airport),83.3,71.1,76.4,1017.4,8.7,25,17.4,0.075,0.075,83,70.7,74,6.5082305555555555,1,0,0,0,0.6000000000000227,12.200000000000003
2021-05-15,MIA,Miami (Intl Airport),82.8,70.3,76.0,1018.3,15.9,36,29.5,0.051,0.051,76,67.4,74,12.057622222222223,1,0,0,0,0.8999999999999773,12.5
2021-05-16,MIA,Miami (Intl Airport),83.1,69.5,75.5,1019.2,15.2,46,29.1,0.043,0.043,71,64.8,80,12.455630555555555,0,0,1,0,0.900000000000091,13.599999999999994
2021-05-17,MIA,Miami (Intl Airport),81.5,71.4,76.0,1019.0,13.8,67,26.6,0.0,0.0,67,63.9,77,12.567063888888889,0,0,1,0,-0.20000000000004547,10.099999999999994
2021-05-18,MIA,Miami (Intl Airport),82.5,73.5,77.7,1018.6,16.7,81,31.3,0.016,0.016,64,64.1,78,12.017822222222224,0,0,1,0,-0.39999999999997726,9.0
2021-05-19,MIA,Miami (Intl Airport),83.2,74.4,78.7,1018.5,19.0,90,35.3,0.024,0.024,63,65.0,75,9.927494444444445,0,0,1,0,-0.10000000000002274,8.799999999999997
2021-05-20,MIA,Miami (Intl Airport),81.4,74.3,77.6,1020.2,19.8,86,36.5,0.059,0.059,64,64.0,83,11.857355555555557,0,0,1,0,1.7000000000000455,7.1000000000000085
2021-05-21,MIA,Miami (Intl Airport),82.2,74.8,77.7,1022.1,17.3,73,32.4,0.0,0.0,57,61.0,58,12.312755555555555,0,0,1,0,1.8999999999999773,7.400000000000006
2021-05-22,MIA,Miami (Intl Airport),81.9,72.9,77.4,1022.2,17.4,75,32.9,0.0,0.0,59,61.9,30,12.66283611111111,0,0,1,0,0.10000000000002274,9.0
2021-05-23,MIA,Miami (Intl Airport),83.5,70.9,77.1,1021.3,12.3,82,23.9,0.0,0.0,59,61.3,44,12.67077777777778,0,0,1,0,-0.900000000000091,12.599999999999994
2021-05-24,MIA,Miami (Intl Airport),84.3,71.2,77.3,1020.9,12.5,92,25.7,0.0,0.0,62,62.6,22,12.678605555555556,0,0,1,0,-0.39999999999997726,13.099999999999994
2021-05-25,MIA,Miami (Intl Airport),83.2,72.2,77.7,1021.8,11.5,96,23.9,0.0,0.0,63,63.9,62,12.686311111111111,0,0,1,0,0.8999999999999773,11.0
2021-05-26,MIA,Miami (Intl Airport),84.9,72.6,78.4,1021.7,10.8,104,23.5,0.0,0.0,66,65.7,32,12.693877777777777,0,0,1,0,-0.09999999999990905,12.300000000000011
2021-05-27,MIA,Miami (Intl Airport),85.6,71.8,78.1,1019.5,9.8,113,21.0,0.0,0.0,67,65.4,75,12.353183333333334,0,0,1,0,-2.2000000000000455,13.799999999999997
2021-05-28,MIA,Miami (Intl Airport),85.2,71.7,78.4,1016.8,10.6,142,23.3,0.039,0.039,72,67.8,25,12.708644444444445,0,1,0,0,-2.7000000000000455,13.5
2021-05-29,MIA,Miami (Intl Airport),87.1,69.9,78.7,1014.3,13.5,176,28.6,0.016,0.016,73,68.3,26,12.716022222222222,0,1,0,0,-2.5,17.19999999999999
2021-05-30,MIA,Miami (Intl Airport),87.0,73.4,79.7,1016.9,8.8,176,19.9,0.193,0.193,74,70.0,52,12.711783333333333,0,1,0,0,2.6000000000000227,13.599999999999994
2021-05-31,MIA,Miami (Intl Airport),86.0,70.6,77.1,1020.0,12.1,64,24.6,0.185,0.185,81,70.4,56,11.856025,0,0,1,0,3.1000000000000227,15.400000000000006
2021-06-01,MIA,Miami (Intl Airport),83.5,71.8,76.5,1019.2,11.6,74,24.6,0.319,0.319,83,70.7,52,12.715913888888888,0,0,1,0,-0.7999999999999545,11.700000000000003
2021-06-02,MIA,Miami (Intl Airport),81.9,73.1,77.1,1017.2,9.7,111,19.7,0.142,0.142,83,71.5,75,8.165661111111111,0,0,1,0,-2.0,8.800000000000011
2021-06-03,MIA,Miami (Intl Airport),81.9,74.8,77.9,1017.3,12.6,133,25.3,0.402,0.402,85,73.1,91,9.935324999999999,0,0,1,0,0.09999999999990905,7.1000000000000085
2021-06-04,MIA,Miami (Intl Airport),85.5,74.7,79.6,1017.7,11.6,136,24.2,0.087,0.087,80,72.7,93,11.539247222222222,0,1,0,0,0.40000000000009095,10.799999999999997
2021-06-05,MIA,Miami (Intl Airport),86.4,75.9,80.8,1017.8,12.4,122,25.3,0.031,0.031,77,72.6,85,11.980991666666666,0,0,1,0,0.09999999999990905,10.5
2021-06-06,MIA,Miami (Intl Airport),85.0,78.3,81.1,1018.3,13.0,124,26.6,0.118,0.118,79,74.0,78,12.560175,0,0,1,0,0.5,6.700000000000003
2021-06-07,MIA,Miami (Intl Airport),86.5,77.2,81.6,1019.2,13.2,115,26.4,0.0,0.0,72,71.3,68,12.780125,0,0,1,0,0.900000000000091,9.299999999999997
2021-06-08,MIA,Miami (Intl Airport),87.0,77.4,81.6,1020.1,12.8,108,26.4,0.031,0.031,68,69.9,81,12.786627777777777,0,0,1,0,0.8999999999999773,9.599999999999994
2021-06-09,MIA,Miami (Intl Airport),87.2,75.5,81.5,1019.7,9.7,107,20.4,0.02,0.02,67,69.2,27,12.792933333333332,0,0,1,0,-0.39999999999997726,11.700000000000003
2021-06-10,MIA,Miami (Intl Airport),88.0,76.2,81.9,1017.7,10.0,132,22.4,0.012,0.012,71,71.0,17,12.799019444444445,0,0,1,0,-2.0,11.799999999999997
2021-06-11,MIA,Miami (Intl Airport),88.2,74.9,82.0,1015.8,11.3,161,24.2,0.079,0.079,74,72.6,61,12.804872222222222,0,1,0,0,-1.900000000000091,13.299999999999997
2021-06-12,MIA,Miami (Intl Airport),87.7,74.9,80.5,1013.9,8.6,185,19.7,0.472,0.472,81,73.9,85,10.507469444444444,0,1,0,0,-1.8999999999999773,12.799999999999997
